trial,success,reaction_time,target_p,total_p,target_radius,id,w,d,skipped,inaccurate,gen
299,1,672.6999999880791,0,14950,20,2.132,0.25,1.692,0,0,1
300,1,689.5,50,15000,20,2.976,0.25,3.435,0,0,1
301,1,1253.300000011921,0,15000,4,5.05,0.05,3.212,0,0,1
302,1,1383.6000000238419,100,15100,4,5.476,0.05,4.35,0,0,1
303,1,788.6999999880791,100,15200,20,2.21,0.25,1.813,0,0,1
304,1,860.7000000476837,0,15200,20,2.801,0.25,2.985,0,0,1
305,1,680.2000000476837,0,15200,20,2.326,0.25,2.007,0,0,1
306,1,1749.3999999761581,100,15300,4,5.805,0.05,5.492,0,0,1
307,1,1006.6999999880791,0,15300,12,4.366,0.15,5.886,0,0,1
308,1,1168.6000000238419,50,15350,4,5.453,0.05,4.28,0,0,1
309,1,1031.5,0,15350,4,5.176,0.05,3.516,0,0,1
310,1,974.8999999761581,50,15400,12,4.99,0.15,9.231,0,0,1
311,1,1316,50,15450,4,6.322,0.05,7.9,0,0,1
312,1,1170.7000000476837,50,15500,4,5.119,0.05,3.375,0,0,1
313,1,1381.699999988079,0,15500,12,4.244,0.15,5.385,0,0,1
314,1,2287.800000011921,0,15500,4,5.899,0.05,5.869,0,0,1
315,1,2263,0,15500,12,3.756,0.15,3.753,0,0,1
316,1,1632.3999999761581,0,15500,4,5.913,0.05,5.926,0,0,1
317,1,1406.5,50,15550,4,5.641,0.05,4.89,0,0,1
318,1,1349.800000011921,0,15550,4,6.148,0.05,6.989,0,0,1
319,1,881.1999999880791,50,15600,12,4.977,0.15,9.151,0,0,1
320,1,1231.2999999523163,50,15650,4,5.046,0.05,3.203,0,0,1
321,1,641.5999999642372,100,15750,20,2.355,0.25,2.058,0,0,1
322,1,1060.5,0,15750,4,5.544,0.05,4.567,0,0,1
323,1,782.9000000357628,100,15850,20,2.757,0.25,2.879,0,0,1
324,1,1652.8999999761581,0,15850,4,5.939,0.05,6.035,0,0,1
325,1,1094,100,15950,4,5.653,0.05,4.933,0,0,1
326,1,971.6999999880791,50,16000,12,4.43,0.15,6.167,0,0,1
327,1,1215,100,16100,4,6.451,0.05,8.65,0,0,1
328,1,1035.5,0,16100,12,3.798,0.15,3.872,0,0,1
329,1,962,50,16150,12,4.887,0.15,8.574,0,0,1
330,1,1257.300000011921,0,16150,12,4.939,0.15,8.902,0,0,1
331,1,755.8999999761581,100,16250,20,2.627,0.25,2.588,0,0,1
332,1,980.8000000119209,50,16300,12,4.786,0.15,7.979,0,0,1
333,1,634.5,100,16400,20,2.075,0.25,1.607,0,0,1
334,1,817.9000000357628,0,16400,20,2.961,0.25,3.394,0,0,1
335,1,688.8999999761581,0,16400,20,2.794,0.25,2.969,0,0,1
336,1,1644.300000011921,50,16450,4,6.279,0.05,7.667,0,0,1
337,1,1268.6000000238419,100,16550,12,4.926,0.15,8.82,0,0,1
338,1,1254.800000011921,0,16550,4,5.306,0.05,3.856,0,0,1
339,1,851,50,16600,4,5.417,0.05,4.173,0,0,1
340,1,1609,0,16600,4,5.717,0.05,5.159,0,0,1
341,1,810.8000000119209,50,16650,20,2.883,0.25,3.188,0,0,1
342,1,1166.9000000357628,0,16650,12,4.03,0.15,4.6,0,0,1
343,1,914.6999999880791,0,16650,12,4.648,0.15,7.223,0,0,1
344,1,1238.199999988079,0,16650,4,5.336,0.05,3.939,0,0,1
345,1,1034.9000000357628,100,16750,12,4.42,0.15,6.123,0,0,1
346,1,1303.7999999523163,50,16800,4,5.321,0.05,3.896,0,0,1
347,1,1638.5,50,16850,4,5.862,0.05,5.716,0,0,1
348,1,1012.4000000357628,0,16850,12,4.933,0.15,8.866,0,0,1
349,1,1129.1000000238419,50,16900,4,6.013,0.05,6.356,0,0,1
350,1,1545.5,0,16900,12,4.858,0.15,8.399,0,0,1
351,1,1048,100,17000,12,4.627,0.15,7.113,0,0,1
352,1,1077.9000000357628,50,17050,4,5.863,0.05,5.719,0,0,1
353,1,809.1000000238419,100,17150,20,2.923,0.25,3.293,0,0,1
354,1,1647.3999999761581,50,17200,4,5.849,0.05,5.663,0,0,1
355,1,875.5,100,17300,20,2.854,0.25,3.114,0,0,1
356,1,969.1999999880791,0,17300,12,4.44,0.15,6.211,0,0,1
357,0,1324.7999999523163,50,17300,4,6.495,0.05,8.922,0,0,1
358,1,1664.800000011921,100,17400,4,5.007,0.05,3.115,0,0,1
359,1,794.2000000476837,100,17500,12,4.638,0.15,7.17,0,0,1
360,1,760.3000000119209,50,17550,20,2.335,0.25,2.023,0,0,1
361,1,968.3999999761581,0,17550,12,3.542,0.15,3.194,0,0,1
362,1,962.4000000357628,50,17600,12,4.118,0.15,4.908,0,0,1
363,1,973.8000000119209,0,17600,12,3.916,0.15,4.227,0,0,1
364,1,1262.5,0,17600,12,3.741,0.15,3.711,0,0,1
365,0,3000.899999976158,50,17600,4,5.805,0.05,5.491,1,0,1
365,1,1489.7000000476837,50,17650,4,5.805,0.05,5.491,0,0,1
366,1,840.7000000476837,100,17750,12,3.863,0.15,4.067,0,0,1
367,1,710.1000000238419,50,17800,20,2.174,0.25,1.756,0,0,1
368,1,918.8999999761581,50,17850,4,5.116,0.05,3.367,0,0,1
369,1,656.3000000119209,100,17950,12,3.647,0.15,3.457,0,0,1
370,1,719.3000000119209,100,18050,20,2.692,0.25,2.732,0,0,1
371,1,1279.2000000476837,100,18150,4,6.458,0.05,8.69,0,0,1
372,1,1329.800000011921,0,18150,4,5.2,0.05,3.575,0,0,1
373,1,767.9000000357628,50,18200,20,2.589,0.25,2.508,0,0,1
374,1,903.3999999761581,50,18250,20,2.061,0.25,1.587,0,0,1
375,1,739.8000000119209,0,18250,12,4.536,0.15,6.661,0,0,1
376,1,920.8000000119209,100,18350,20,3.289,0.25,4.387,0,0,1
377,1,854.7999999523163,100,18450,12,4.072,0.15,4.747,0,0,1
