trial,success,reaction_time,target_p,total_p,target_radius,id,w,d,skipped,inaccurate,gen
169,0,2058.2000000476837,100,5900,5,6.198,0.05,7.239,0,0,1
170,0,2734.7000000476837,50,5900,5,5.939,0.05,6.037,0,0,1
171,0,2362.5,0,5900,5,5.916,0.05,5.936,0,0,1
172,0,1892.1999999284744,0,5900,5,5.846,0.05,5.652,0,0,1
173,0,2675.5,0,5900,5,5.67,0.05,4.99,0,0,1
174,1,1090.1000000238419,50,5950,25,2.67,0.25,2.683,0,0,1
175,0,2675.7000000476837,100,5950,5,6.144,0.05,6.97,0,0,1
176,1,2015.1000000238419,100,6050,5,5.137,0.05,3.418,0,0,1
177,1,1448.5,100,6150,25,3.487,0.25,5.105,0,0,1
178,0,2388.100000023842,50,6150,5,6.489,0.05,8.884,0,0,1
179,0,2502.2000000476837,100,6150,5,5.53,0.05,4.519,0,0,1
180,1,1817.8000000715256,50,6200,15,3.744,0.15,3.719,0,0,1
181,1,1434.6000000238419,50,6250,5,5.838,0.05,5.62,0,0,1
182,1,1495.1000000238419,0,6250,25,2.553,0.25,2.434,0,0,1
183,1,1985.6999999284744,100,6350,25,2.973,0.25,3.427,0,0,1
184,0,1882.6000000238419,0,6350,5,5.081,0.05,3.284,0,0,1
185,0,1535.8000000715256,50,6350,5,6.273,0.05,7.636,0,1,1
185,0,2085.600000023842,50,6350,5,6.273,0.05,7.636,0,0,1
186,1,1757.8999999761581,100,6450,15,3.957,0.15,4.359,0,0,1
187,1,2705.100000023842,100,6550,5,6.408,0.05,8.391,0,0,1
188,1,1457.6000000238419,50,6600,25,3.391,0.25,4.745,0,0,1
189,1,2240.2000000476837,50,6650,15,4.083,0.15,4.783,0,0,1
190,1,1697,100,6750,5,5.965,0.05,6.147,0,0,1
191,0,1602.5,0,6750,5,5.008,0.05,3.117,0,0,1
192,0,2870.3000000715256,100,6750,5,5.525,0.05,4.506,0,1,1
192,0,3004.600000023842,100,6750,5,5.525,0.05,4.506,1,0,1
192,0,2456,100,6750,5,5.525,0.05,4.506,0,0,1
193,1,2296.5,100,6850,15,4.677,0.15,7.372,0,0,1
194,0,2066,0,6850,5,5.972,0.05,6.176,0,0,1
195,1,1011.5,0,6850,25,2.229,0.25,1.843,0,0,1
196,1,1503.3000000715256,0,6850,25,2.139,0.25,1.703,0,0,1
197,1,1130.3999999761581,100,6950,25,2.014,0.25,1.52,0,0,1
198,0,1920.8999999761581,0,6950,5,5.199,0.05,3.573,0,0,1
199,1,2613.600000023842,0,6950,5,5.762,0.05,5.326,0,0,1
200,0,1898,0,6950,15,3.935,0.15,4.288,0,0,1
201,1,1272.6000000238419,100,7050,25,2.479,0.25,2.288,0,0,1
202,1,1557.3000000715256,0,7050,25,3.363,0.25,4.645,0,0,1
203,1,1279.4000000953674,0,7050,25,2.062,0.25,1.588,0,0,1
204,0,2415.3000000715256,100,7050,5,5.45,0.05,4.272,0,0,1
205,1,1618.7999999523163,0,7050,25,2.705,0.25,2.76,0,0,1
206,0,1558.2000000476837,0,7050,5,5.292,0.05,3.818,0,0,1
207,0,1798.3999999761581,50,7050,5,5.115,0.05,3.365,0,0,1
208,1,2429,0,7050,5,5.711,0.05,5.139,0,0,1
209,1,1589.2999999523163,50,7100,25,2.941,0.25,3.34,0,0,1
210,1,1557,0,7100,15,3.771,0.15,3.796,0,0,1
211,1,1944.5,100,7200,25,2.109,0.25,1.657,0,0,1
212,1,2132,50,7250,25,2.957,0.25,3.383,0,0,1
213,1,2265.7000000476837,50,7300,5,6.049,0.05,6.523,0,0,1
214,0,197.60000002384186,50,7300,5,6.435,0.05,8.55,0,1,1
214,0,2852.7999999523163,50,7300,5,6.435,0.05,8.55,0,0,1
215,0,2549.7999999523163,50,7300,5,5.001,0.05,3.103,0,0,1
216,0,3001.9000000953674,50,7300,5,5.992,0.05,6.262,1,0,1
216,0,1642.7000000476837,50,7300,5,5.992,0.05,6.262,0,0,1
217,0,1953.6000000238419,50,7300,15,3.575,0.15,3.275,0,0,1
218,0,1453.8999999761581,100,7300,15,4.127,0.15,4.943,0,0,1
219,1,1642.3000000715256,0,7300,15,4.765,0.15,7.859,0,0,1
220,1,2419.899999976158,100,7400,25,2.103,0.25,1.648,0,0,1
221,0,1595.1999999284744,0,7400,5,5.935,0.05,6.019,0,0,1
222,0,1874.0999999046326,0,7400,5,6.173,0.05,7.113,0,0,1
223,1,1603.7000000476837,0,7400,25,2.72,0.25,2.795,0,0,1
224,0,1691.2000000476837,100,7400,5,6.08,0.05,6.664,0,0,1
225,1,1509.2999999523163,50,7450,15,3.837,0.15,3.986,0,0,1
226,1,1627.6999999284744,50,7500,25,2.175,0.25,1.758,0,0,1
227,1,1576.3999999761581,50,7550,5,6.139,0.05,6.947,0,0,1
228,0,2411.899999976158,100,7550,5,5.835,0.05,5.61,0,0,1
229,1,1295.1000000238419,50,7600,25,2.671,0.25,2.684,0,0,1
230,0,2746.2999999523163,100,7600,5,6.386,0.05,8.265,0,0,1
231,1,2537,100,7700,15,4.727,0.15,7.642,0,0,1
232,1,2231,100,7800,5,6.3,0.05,7.782,0,0,1
233,1,1239.4000000953674,50,7850,25,2.408,0.25,2.154,0,0,1
234,1,1262.6000000238419,50,7900,25,2.642,0.25,2.62,0,0,1
235,1,2762.1999999284744,100,8000,15,3.775,0.15,3.806,0,0,1
236,1,1415.5999999046326,100,8100,25,2.964,0.25,3.402,0,0,1
237,1,1999.5,100,8200,5,5.871,0.05,5.752,0,0,1
238,0,2557.600000023842,50,8200,5,5.272,0.05,3.765,0,1,1
238,0,2908.5,50,8200,5,5.272,0.05,3.765,0,0,1
239,0,1588.1000000238419,0,8200,5,5.631,0.05,4.855,0,0,1
240,0,1286.8000000715256,0,8200,25,2.883,0.25,3.189,0,0,1
241,0,1432.8999999761581,0,8200,5,5.802,0.05,5.48,0,0,1
242,1,2402.1999999284744,50,8250,5,6.187,0.05,7.186,0,0,1
243,1,1582.2000000476837,0,8250,15,4.416,0.15,6.102,0,0,1
244,0,2472.4000000953674,100,8250,15,3.859,0.15,4.053,0,0,1
245,1,1396.2999999523163,50,8300,25,2.107,0.25,1.654,0,0,1
246,0,2120.3000000715256,100,8300,5,6.287,0.05,7.71,0,0,1
247,0,3005.5,100,8300,5,5.931,0.05,6.003,1,0,1
247,0,1895.9000000953674,100,8300,5,5.931,0.05,6.003,0,0,1
248,0,1994.1000000238419,50,8300,5,6.135,0.05,6.93,0,0,1
249,1,1392.5,50,8350,15,4.247,0.15,5.396,0,0,1
250,1,1457.4000000953674,100,8450,25,3.323,0.25,4.503,0,0,1
251,1,1378.8000000715256,0,8450,5,5.502,0.05,4.432,0,0,1
252,0,1772.8000000715256,50,8450,5,5.37,0.05,4.035,0,0,1
253,1,1876.5,100,8550,5,5.11,0.05,3.354,0,0,1
254,0,2272,100,8550,5,5.547,0.05,4.576,0,0,1
255,0,2588,0,8550,5,5.744,0.05,5.261,0,0,1
256,1,1719.6000000238419,100,8650,25,2.398,0.25,2.136,0,0,1
257,1,1410.5,0,8650,25,2.31,0.25,1.98,0,0,1
258,1,2165.3000000715256,0,8650,25,3.026,0.25,3.573,0,0,1
259,1,1255.3999999761581,50,8700,15,3.841,0.15,3.999,0,0,1
260,1,1672.5,50,8750,15,4.523,0.15,6.595,0,0,1
261,0,2605.600000023842,100,8750,5,5.031,0.05,3.17,0,1,1
261,0,3002.7999999523163,100,8750,5,5.031,0.05,3.17,1,0,1
261,0,2696.7999999523163,100,8750,5,5.031,0.05,3.17,0,1,1
