trial,success,reaction_time,target_p,total_p,target_radius,id,w,d,skipped,inaccurate,gen
240,1,1116.1000000089407,0,12650,32,3.068,0.25,3.694,0,0,1
241,1,974.0999999940395,0,12650,32,2.642,0.25,2.62,0,0,1
242,1,956.4000000059605,100,12750,32,2.426,0.25,2.187,0,0,1
243,1,2077.5,0,12750,6,6.067,0.05,6.603,0,0,1
244,1,1273.5999999940395,50,12800,19,3.864,0.15,4.068,0,0,1
245,1,1098.2999999970198,50,12850,19,4.869,0.15,8.469,0,0,1
246,1,1108.2000000029802,50,12900,19,4.466,0.15,6.332,0,0,1
247,1,811.9000000059605,100,13000,32,2.051,0.25,1.571,0,0,1
248,1,933.2000000029802,100,13100,19,3.792,0.15,3.855,0,0,1
249,1,1472.2999999970198,50,13150,6,5.748,0.05,5.273,0,0,1
250,1,1655.2999999970198,0,13150,6,5.146,0.05,3.44,0,0,1
251,1,1622.2000000029802,0,13150,6,6.122,0.05,6.867,0,0,1
252,1,1595.5,0,13150,6,5.14,0.05,3.425,0,0,1
253,1,1054.5,0,13150,32,2.632,0.25,2.599,0,0,1
254,1,1749.0999999940395,0,13150,6,6.152,0.05,7.011,0,0,1
255,1,1197,50,13200,19,4.378,0.15,5.94,0,0,1
256,1,1213.9000000059605,0,13200,19,4.062,0.15,4.71,0,0,1
257,1,1604.199999988079,100,13300,6,5.194,0.05,3.56,0,0,1
258,1,2292.9000000059605,0,13300,6,5.037,0.05,3.184,0,0,1
259,1,1571.1000000089407,100,13400,19,3.978,0.15,4.426,0,0,1
260,1,2619.8999999910593,100,13500,6,5.258,0.05,3.726,0,0,1
261,1,1585.3999999910593,100,13600,6,5.048,0.05,3.209,0,0,1
262,1,1358.2000000029802,0,13600,19,3.937,0.15,4.296,0,0,1
263,1,1313.6000000089407,100,13700,19,4.772,0.15,7.895,0,0,1
264,1,1414.7000000029802,100,13800,6,5.299,0.05,3.838,0,0,1
265,1,1527.2999999970198,0,13800,19,4.379,0.15,5.941,0,0,1
266,1,815.4000000059605,50,13850,32,2.295,0.25,1.954,0,0,1
267,1,1649.5,0,13850,6,5.397,0.05,4.115,0,0,1
268,1,2027.9000000059605,0,13850,6,5.129,0.05,3.4,0,0,1
269,1,900.7999999970198,50,13900,32,2.137,0.25,1.7,0,0,1
270,1,845,100,14000,32,3.021,0.25,3.558,0,0,1
271,1,1637.2999999970198,100,14100,6,6.103,0.05,6.775,0,0,1
272,1,1132.0999999940395,0,14100,19,3.839,0.15,3.994,0,0,1
273,1,1167.2000000029802,0,14100,19,4.06,0.15,4.704,0,0,1
274,1,2476.3999999910593,0,14100,6,6.03,0.05,6.434,0,0,1
275,1,1406.5999999940395,50,14150,19,4.547,0.15,6.713,0,0,1
276,1,1253.800000011921,0,14150,32,2.7,0.25,2.75,0,0,1
277,1,1107.199999988079,50,14200,19,4.341,0.15,5.781,0,0,1
278,1,2160.9000000059605,100,14300,6,6.166,0.05,7.08,0,0,1
279,1,1268.3999999910593,0,14300,19,3.935,0.15,4.289,0,0,1
280,1,2131.300000011921,0,14300,6,6.352,0.05,8.068,0,0,1
281,1,833.1000000089407,100,14400,32,2.429,0.25,2.192,0,0,1
282,1,847.1999999880791,50,14450,32,2.933,0.25,3.319,0,0,1
283,1,1819,100,14550,6,6.207,0.05,7.29,0,0,1
284,1,1541.0999999940395,100,14650,6,5.068,0.05,3.255,0,0,1
285,1,1667.2999999970198,0,14650,6,5.841,0.05,5.633,0,0,1
286,1,1148.199999988079,100,14750,32,2.897,0.25,3.224,0,0,1
287,1,990.8000000119209,50,14800,32,3.478,0.25,5.072,0,0,1
288,1,2022.7000000029802,50,14850,6,5.359,0.05,4.004,0,0,1
289,1,1763.7000000029802,50,14900,6,5.504,0.05,4.438,0,0,1
290,1,1061.4000000059605,100,15000,32,2.64,0.25,2.616,0,0,1
291,1,1567.3999999910593,100,15100,6,5.453,0.05,4.281,0,0,1
292,1,1799.8999999910593,0,15100,6,5.642,0.05,4.894,0,0,1
293,1,1779.1000000089407,100,15200,6,5.563,0.05,4.626,0,0,1
294,1,1208.5999999940395,50,15250,19,4.041,0.15,4.64,0,0,1
295,1,1298.7999999970198,50,15300,19,4.931,0.15,8.854,0,0,1
296,1,1089.7999999970198,0,15300,32,2.419,0.25,2.174,0,0,1
297,1,960.3999999910593,0,15300,32,3.305,0.25,4.443,0,0,1
298,1,1415.5,100,15400,19,4.829,0.15,8.224,0,0,1
299,1,1782.5,100,15500,6,5.304,0.05,3.85,0,0,1
300,1,1109.5999999940395,100,15600,19,4.494,0.15,6.462,0,0,1
301,1,1737.0999999940395,100,15700,6,5.076,0.05,3.274,0,0,1
302,1,1119.5999999940395,100,15800,32,3.149,0.25,3.934,0,0,1
303,1,845.9000000059605,50,15850,32,2.187,0.25,1.776,0,0,1
304,1,1751.0999999940395,100,15950,6,5.273,0.05,3.766,0,0,1
305,1,885.7999999970198,0,15950,32,3.096,0.25,3.775,0,0,1
306,1,1560.3999999910593,50,16000,6,5.783,0.05,5.405,0,0,1
307,1,1165.3999999910593,0,16000,19,3.713,0.15,3.635,0,0,1
308,1,2107.4000000059605,0,16000,6,6.426,0.05,8.496,0,0,1
309,1,1991.3999999910593,100,16100,6,6.168,0.05,7.092,0,0,1
310,1,1316.7000000029802,0,16100,19,4.567,0.15,6.811,0,0,1
311,1,2491.2999999970198,100,16200,6,5.459,0.05,4.299,0,0,1
312,1,1475.7000000029802,100,16300,19,4.826,0.15,8.207,0,0,1
313,1,1318.7000000029802,0,16300,19,4.576,0.15,6.858,0,0,1
314,1,1071.4000000059605,0,16300,19,4.282,0.15,5.535,0,0,1
315,1,844,0,16300,32,2.506,0.25,2.34,0,0,1
316,1,1968.5999999940395,0,16300,6,5.079,0.05,3.281,0,0,1
317,1,959.7000000029802,50,16350,32,2.665,0.25,2.672,0,0,1
318,1,1113.199999988079,50,16400,32,2.173,0.25,1.754,0,0,1
319,1,1929.800000011921,50,16450,6,5.954,0.05,6.1,0,0,1
320,1,1411,0,16450,19,4.112,0.15,4.887,0,0,1
321,1,1478,0,16450,19,3.847,0.15,4.016,0,0,1
322,1,890.7000000029802,100,16550,32,2.016,0.25,1.522,0,0,1
323,1,946,0,16550,32,2.648,0.25,2.633,0,0,1
324,1,1142.7999999970198,50,16600,19,4.002,0.15,4.506,0,0,1
325,1,1355.5999999940395,50,16650,19,4.926,0.15,8.818,0,0,1
326,1,1108.7999999970198,0,16650,32,3.176,0.25,4.019,0,0,1
327,1,2728.1000000089407,0,16650,6,6.036,0.05,6.462,0,0,1
328,1,2138.7999999970198,50,16700,6,5.14,0.05,3.427,0,0,1
329,1,1085.699999988079,50,16750,32,3.031,0.25,3.586,0,0,1
330,1,2263,50,16800,6,5.779,0.05,5.389,0,0,1
331,1,956.4000000059605,50,16850,32,2.177,0.25,1.761,0,0,1
332,1,1335.7000000029802,50,16900,19,4.174,0.15,5.116,0,0,1
